date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1779879600,May 27 2026 - 11:00am,Kazakhstan,Kazakhstan Premier League,Altay,Astana,0.50,0.40,0.50,0.40,1.42,19,65,29,29,20,0,47,29,37,0,11.33,5.10,64,54,45,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.15,3.63,1.82,N/A,N/A,N/A,N/A,N/A,N/A,1.08,1.59,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,72,72,80,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,N/A,N/A,N/A,0.73,1.64,12,/kazakhstan/fk-astana-vs-altay-fc-h2h-stats
1779879600,May 27 2026 - 11:00am,Kazakhstan,First Division,Tobol II,Taraz,1.00,1.00,1.00,1.00,3.13,67,100,84,54,25,25,67,42,84,54,12.67,1.00,67,67,67,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.24,4.48,1.44,N/A,N/A,N/A,N/A,N/A,N/A,1.35,0.58,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,17,46,75,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,0.57,2.14,8,/kazakhstan/fk-taraz-vs-fk-tobol-kostanay-ii-h2h-stats
1779879600,May 27 2026 - 11:00am,China,China League Two,Guangzhou Dandelion,Ganzhou Ruishi FC,1.44,1.44,1.44,1.44,2.06,50,84,62,45,11,6,62,17,67,39,8.44,3.44,50,39,17,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.32,0.95,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,39,56,89,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,1.44,1.44,10,/china/guangzhou-dandelion-alpha-fc-vs-ganzhou-ruishi-fc-h2h-stats
1779881400,May 27 2026 - 11:30am,Sweden,U21 League,Brommapojkarna U21,IFK Norrköping U21,3.00,1.00,3.00,1.00,1.75,50,50,50,50,25,0,25,0,50,50,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,50,50,75,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,1.00,3,/sweden/ifk-norrkoping-fk-under-21-vs-if-brommapojkarna-under-21-h2h-stats
1779881400,May 27 2026 - 11:30am,China,China League Two,Haimen Codion,Shanghai Segenda,1.11,1.14,1.11,1.14,2.15,51,89,64,44,18,0,35,17,84,52,9.01,2.79,55,29,22,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.33,1.08,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,37,57,82,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,1.11,1.14,10,/china/nantong-haimen-codion-fc-vs-shanghai-segenda-fc-h2h-stats
1779881400,May 27 2026 - 11:30am,China,China League Two,Wuhan Three Towns II,Guangdong Mingtu,0.78,0.56,0.78,0.56,2.17,67,84,67,39,17,6,62,28,67,44,7.55,2.77,50,39,28,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.89,1.14,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,33,62,84,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,N/A,N/A,N/A,0.78,0.56,10,/china/guangdong-mingtu-fc-vs-wuhan-three-towns-fc-b-h2h-stats
1779883200,May 27 2026 - 12:00pm,Hungary,U19 League,Vasas U19,Puskás Akadémia U19,1.70,1.44,1.70,1.44,3.61,79,100,100,64,48,27,64,47,79,59,10.69,0.00,76,65,53,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.31,3.70,2.44,N/A,1.44,N/A,N/A,N/A,N/A,1.53,1.25,0.00,0.00,N/A,N/A,2.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,36,52,74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31,N/A,N/A,N/A,1.00,1.37,19,/hungary/puskas-akademia-felcsut-under-19-vs-budapesti-vasas-sc-under-19-vasas-kubala-akademia-h2h-stats
1779883200,May 27 2026 - 12:00pm,Belarus,First League,Dinamo Minsk II,Gomel II,2.00,1.33,2.00,1.33,3.17,50,84,84,50,50,17,67,17,84,50,9.66,0.00,84,67,67,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.30,1.11,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,17,50,50,84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,2.00,1.14,8,/belarus/fk-dinamo-minsk-ii-vs-fk-gomel-ii-h2h-stats
1779883200,May 27 2026 - 12:00pm,Kazakhstan,First Division,Jaiyq,Aktobe Jas,1.00,0.50,1.00,0.50,3.54,25,100,67,54,54,42,71,25,71,54,9.50,0.00,38,13,13,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.28,1.02,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,34,46,46,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,1.29,1.29,8,/kazakhstan/fk-aktobe-jas-vs-jaiyq-h2h-stats
1779883200,May 27 2026 - 12:00pm,Russia,Second League B Group 3,Volna Nizhegorodskaya,Rotor-2,2.67,1.11,2.67,1.11,2.50,33,95,78,56,17,6,73,34,73,50,16.67,-2.00,84,84,84,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,22,45,84,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,2.67,1.11,10,/russia/fk-rotor-2-vs-fk-volna-nizhegorodskaya-oblast-h2h-stats
1779883200,May 27 2026 - 12:00pm,Bhutan,Bhutan Premier League,Thimphu,BFF Academy U20,1.50,3.00,1.50,3.00,4.25,50,100,100,75,50,50,100,25,100,50,4.00,0.00,25,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.66,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,25,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,2.33,0,/bhutan/bff-academy-under-20-vs-thimphu-h2h-stats
1779883200,May 27 2026 - 12:00pm,Armenia,First League,Shirak II,BKMA II,0.57,2.50,0.57,2.50,3.11,54,93,72,54,40,33,54,29,61,47,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.30,7.90,1.09,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,29,47,61,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,0.59,2.41,30,/armenia/shirak-fc-ii-vs-banaki-kentronakan-marzakan-akumb-ii-h2h-stats
1779885000,May 27 2026 - 12:30pm,Russia,Second League A,Torpedo Miass,FC Tekstilshchik Ivanovo,1.29,1.69,1.29,1.69,2.11,47,82,64,38,20,9,45,24,49,23,8.55,-1.50,55,44,32,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64,0.73,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,37,63,81,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,N/A,1.29,1.69,15,/russia/fc-tekstilshchik-ivanovo-vs-fk-torpedo-miass-h2h-stats
1779885000,May 27 2026 - 12:30pm,Russia,Second League A,Sibir,Veles,1.47,1.78,1.47,1.78,2.29,41,88,60,42,25,11,61,29,66,41,9.48,-1.12,46,39,31,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.93,0.57,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,41,58,75,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,N/A,1.47,1.78,15,/russia/fk-sibir-novosibirsk-vs-veles-moskva-h2h-stats
1779885000,May 27 2026 - 12:30pm,Malawi,Super League,Be Forward Wanderers,Karonga United,0.50,2.00,0.50,2.00,1.50,50,75,50,25,0,0,75,25,25,25,7.00,0.00,25,25,25,suspended,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.19,4.90,11.00,1.29,1.95,3.20,6.50,3.04,1.35,0.00,1.38,0.00,0.00,9.50,3.04,1.85,1.26,1.08,1.11,N/A,3.64,N/A,N/A,1.72,2.21,3.01,4.44,7.10,2.00,1.58,1.30,1.12,1.01,25,50,75,100,100,1.44,2.88,6.50,2.47,1.33,1.08,1.23,2.10,N/A,3.70,1.64,N/A,N/A,N/A,N/A,N/A,25,N/A,N/A,N/A,1.75,1.25,0,/malawi/mighty-wanderers-be-forward-fc-vs-karonga-united-fc-h2h-stats
1779886800,May 27 2026 - 1:00pm,Cameroon,Elite One,Gazelle,Stade Renard,1.89,0.50,1.89,0.50,2.25,47,79,57,42,21,16,63,31,52,26,9.85,0.00,65,55,39,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.39,1.13,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21,43,58,80,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,1.30,1.10,21,/cameroon/stade-renard-de-melong-vs-gazelle-fc-h2h-stats
1779886800,May 27 2026 - 1:00pm,Iran,Azadegan League,Shahrdari Noshahr,Pars Jam Bushehr,1.50,1.58,1.50,1.58,1.67,38,92,46,21,8,0,42,4,75,25,6.60,0.00,10,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.85,3.13,1.51,N/A,N/A,N/A,N/A,N/A,N/A,1.41,0.94,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,55,80,92,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,1.00,1.56,26,/iran/fc-pars-jam-bushehr-vs-shahrdari-noshahr-fc-h2h-stats
1779886800,May 27 2026 - 1:00pm,Kazakhstan,Kazakhstan Premier League,Irtysh,Ulytau,1.00,0.80,1.00,0.80,2.20,50,90,70,50,10,0,90,30,60,30,11.00,3.00,60,30,30,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,1.33,2.15,3.82,7.70,1.83,1.86,1.16,1.24,0.00,0.00,7.90,2.83,1.67,1.18,1.03,1.32,N/A,1.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,30,50,90,100,1.43,3.08,8.00,2.53,1.30,1.02,1.26,2.29,5.20,3.32,1.52,1.10,N/A,N/A,N/A,N/A,30,N/A,N/A,N/A,0.73,1.64,12,/kazakhstan/fk-irtysh-pavlodar-vs-fk-ulytau-zhezkazgan-h2h-stats
1779886800,May 27 2026 - 1:00pm,Tajikistan,Vysshaya Liga,Regar-TadAZ,Istaravshan,2.00,0.20,2.00,0.20,2.85,65,88,65,65,45,23,78,33,75,65,1.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,35,35,55,78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33,N/A,N/A,N/A,2.00,0.38,10,/tajikistan/fk-istaravshan-ura-tyube-vs-fk-regar-tadaz-tursunzoda-h2h-stats
1779886800,May 27 2026 - 1:00pm,Tajikistan,Vysshaya Liga,Istiqlol,CSKA Pomir,2.33,2.40,2.33,2.40,1.65,9,84,55,27,0,0,84,0,55,27,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,45,74,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,2.11,2.11,10,/tajikistan/fk-istiqlol-dushanbe-vs-cska-pomir-dushanbe-h2h-stats
1779886800,May 27 2026 - 1:00pm,Russia,Second League A,Irtysh,Mashuk-KMV,1.00,1.47,1.00,1.47,2.10,51,77,65,43,20,3,48,26,43,24,9.67,-1.47,59,44,31,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.73,0.88,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,35,58,80,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,1.00,1.47,15,/russia/fk-irtysh-omsk-vs-mashuk-kmv-h2h-stats
1779886800,May 27 2026 - 1:00pm,Philippines,PFL,Kaya,Manila Digger,2.09,2.43,2.09,2.43,4.65,46,98,81,61,53,37,85,55,76,55,12.63,-1.65,61,49,30,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.80,2.07,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,20,39,48,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,2.09,2.43,0,/philippines/kaya-fc-vs-manila-digger-fc-h2h-stats
1779887700,May 27 2026 - 1:15pm,Iran,Azadegan League,Niroye Zamini,Havadar,1.58,1.42,1.58,1.42,1.63,25,79,50,21,8,4,38,13,58,21,5.58,0.00,7,7,7,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.48,2.70,2.97,N/A,N/A,N/A,N/A,N/A,N/A,1.37,0.52,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21,50,79,92,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,N/A,1.13,1.36,26,/iran/niroye-zamini-vs-havadar-sc-h2h-stats
1779887700,May 27 2026 - 1:15pm,Iran,Azadegan League,Navad Urmia,Ario Eslamshahr,1.45,0.67,1.45,0.67,1.23,31,79,40,5,0,0,61,9,49,5,2.50,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.91,2.51,2.62,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.96,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,60,96,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,0.92,1.16,26,/iran/navad-urmia-fc-vs-fc-ario-eslamshahr-h2h-stats
1779888600,May 27 2026 - 1:30pm,Iran,Azadegan League,Be'sat Kermanshah,Shenavarsazi Qeshm,1.67,0.54,1.67,0.54,1.65,33,76,52,28,4,4,52,12,44,16,2.80,0.00,20,20,20,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.01,2.66,4.22,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.70,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24,48,72,96,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,1.20,0.96,26,/iran/besat-kermanshah-fc-vs-shenavarsazi-qeshm-h2h-stats
1779888600,May 27 2026 - 1:30pm,Iran,Azadegan League,Mes Kerman,Nassaji Mazandaran,1.42,1.77,1.42,1.77,1.54,36,72,44,28,4,4,48,16,52,20,7.86,0.00,7,7,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.20,3.16,1.44,N/A,N/A,N/A,N/A,N/A,N/A,1.32,1.31,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,57,73,96,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,N/A,1.36,2.00,26,/iran/nassaji-mazandaran-vs-sanat-mes-kerman-fc-h2h-stats
1779888600,May 27 2026 - 1:30pm,Iran,Azadegan League,Damash Gilanian,Naft Gachsaran,0.85,0.62,0.85,0.62,1.81,50,81,62,23,8,4,50,23,66,23,4.63,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.93,3.20,1.59,N/A,N/A,N/A,N/A,N/A,N/A,0.73,0.69,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,39,77,92,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,N/A,N/A,N/A,0.64,1.16,26,/iran/naft-gachsaran-vs-sc-damash-gilanian-h2h-stats
1779890400,May 27 2026 - 2:00pm,Brazil,Brasileiro U20,Avaí U20,Vasco da Gama U20,0.85,2.38,0.85,2.38,3.50,54,96,81,62,46,27,89,42,85,54,8.61,-0.38,62,54,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.12,1.85,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,19,38,54,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,0.85,2.38,14,/brazil/cr-vasco-da-gama-under-20-vs-avai-fc-under-20-h2h-stats
1779890400,May 27 2026 - 2:00pm,Russia,Second League A,Rodina Moskva II,Kaluga,1.46,1.32,1.46,1.32,2.27,50,89,64,40,20,9,31,13,34,18,8.58,-2.00,63,50,38,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.77,0.69,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,36,61,81,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.46,1.32,15,/russia/fk-kaluga-vs-fk-rodina-moskva-ii-h2h-stats
