date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,CAPS United,Kariba,2.29,1.00,2.29,1.00,1.69,40,82,54,27,7,0,47,7,53,14,5.67,0.00,25,9,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.26,0.94,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,47,73,93,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,2.08,1.00,16,/zimbabwe/central-african-pharmaceutical-society-united-fc-vs-zpc-kariba-h2h-stats
1780012800,May 29 2026 - 12:00am,Faroe Islands,1. Deild Women,NSÍ W,B36 W,1.50,0.00,1.50,0.00,4.88,13,100,100,88,63,50,88,25,88,75,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,13,38,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,1.71,0.43,10,/faroe-islands/nsi-runavik-women-vs-b36-torshavn-women-h2h-stats
1780012800,May 29 2026 - 12:00am,Faroe Islands,1. Deild Women,KÍ W,Hoyvík W,3.00,0.00,3.00,0.00,17.50,0,100,100,88,88,75,75,63,88,88,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,13,13,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,2.71,0.00,10,/faroe-islands/ki-klaksvik-women-vs-fc-hoyvik-women-h2h-stats
1780012800,May 29 2026 - 12:00am,Kyrgyzstan,Top Liga,Toktogul,Asiagoal,0.75,1.33,0.75,1.33,3.42,71,100,100,84,46,13,100,59,84,59,8.50,0.00,100,100,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.59,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,17,54,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,0.90,1.00,12,/kyrgyzstan/fc-asiagoal-vs-toktogul-h2h-stats
1780012800,May 29 2026 - 12:00am,Kyrgyzstan,Top Liga,Dordoi Bishkek,Ilbirs,0.75,1.00,0.75,1.00,2.88,50,88,88,50,38,25,63,13,75,50,7.00,0.00,50,38,13,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.83,1.53,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,13,50,63,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,1.11,12,/kyrgyzstan/fk-dordoi-bishkek-vs-fk-ilbirs-bishkek-h2h-stats
1780012800,May 29 2026 - 12:00am,Uzbekistan,Pro League A,TerDU,Aral,0.00,1.67,0.00,1.67,3.17,67,100,84,50,50,17,67,50,100,67,11.00,0.00,75,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.12,0.88,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,17,50,50,84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33,N/A,N/A,N/A,0.57,2.43,8,/uzbekistan/pfk-aral-nukus-vs-terdu-h2h-stats
1780012800,May 29 2026 - 12:00am,Uzbekistan,Pro League A,FarDu,Olympic II,1.67,1.00,1.67,1.00,2.79,59,100,75,46,46,13,75,13,88,59,7.33,0.00,42,25,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.76,1.18,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,25,54,54,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.43,1.29,8,/uzbekistan/fk-olympic-ii-vs-fardu-futbolinfo-fargona-h2h-stats
1780012800,May 29 2026 - 12:00am,USA,USL League Two,Memphis FC,Louisiana Krewe,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,2.00,0,/usa/memphis-fc-vs-louisiana-krewe-fc-h2h-stats
1780012800,May 29 2026 - 12:00am,USA,USL League Two,Edgewater Castle,Sueno,1.50,3.00,1.50,3.00,4.50,50,100,100,100,50,50,50,25,50,50,2.50,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.48,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,N/A,N/A,N/A,1.50,3.00,0,/usa/sueno-fc-vs-edgewater-castle-h2h-stats
1780012800,May 29 2026 - 12:00am,USA,USL League Two,Houston FC,Laredo Heat,1.00,3.00,1.00,3.00,3.00,100,100,100,50,50,0,100,0,100,50,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,50,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.50,3.00,0,/usa/houston-fc-vs-laredo-heat-h2h-stats
1780012800,May 29 2026 - 12:00am,USA,USL W League,Rockford Raptors W,Minnesota Aurora,1.50,3.00,1.50,3.00,2.75,50,100,100,50,25,0,25,25,25,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,75,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,3.00,0,/usa/minnesota-aurora-fc-vs-rockford-raptors-fc-h2h-stats
1780012800,May 29 2026 - 12:00am,USA,WPSL,NoCo Rain W,Colorado Elevation,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/usa/northern-colorado-rain-fc-vs-colorado-elevation-h2h-stats
1780012800,May 29 2026 - 12:00am,Russia,3rd Division Siberia and Far East,Dinamo Barnaul II,KDV II,0.25,3.00,0.25,3.00,2.63,38,88,75,63,13,13,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,25,38,88,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.25,3.00,0,/russia/fk-sdyushor-dinamo-barnaul-ii-vs-fk-kdv-ii-h2h-stats
1780012800,May 29 2026 - 12:00am,Russia,3rd Division Siberia and Far East,Rassvet-Krasnoyarsk,Sibir II,1.67,1.00,1.67,1.00,2.67,67,100,84,67,17,0,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,17,33,84,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.67,1.00,0,/russia/fk-sibir-novosibirsk-ii-vs-fk-rassvet-krasnoyarsk-h2h-stats
1780012800,May 29 2026 - 12:00am,Russia,3rd Division Siberia and Far East,FC Chita,Baykal,1.00,0.83,1.00,0.83,3.09,42,92,83,67,34,25,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,17,33,67,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,0.83,0,/russia/fk-baykal-irkutsk-vs-fc-chita-h2h-stats
1780012800,May 29 2026 - 12:00am,Russia,3rd Division Siberia and Far East,Temp Barnaul,Raspadskaya,3.00,1.00,3.00,1.00,3.88,63,88,88,88,50,50,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,13,13,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,1.00,0,/russia/fk-raspadskaya-mezhdurechensk-vs-fk-temp-barnaul-h2h-stats
1780012800,May 29 2026 - 12:00am,Russia,3rd Division Siberia and Far East,Yenisey-M,Polimer,1.00,1.33,1.00,1.33,2.34,34,84,67,50,34,0,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,34,50,67,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,1.33,0,/russia/fk-polimer-barnaul-vs-fk-yenisey-krasnoyarsk-m-h2h-stats
1780012800,May 29 2026 - 12:00am,International,International Friendlies,Andorra,Iraq,0.50,0.00,0.50,0.00,0.50,0,25,25,0,0,0,25,0,25,0,4.50,2.00,50,50,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.80,4.02,1.32,N/A,N/A,N/A,N/A,N/A,N/A,1.27,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,25,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.50,0.00,0,/international/andorra-national-team-vs-iraq-national-team-h2h-stats
1780012800,May 29 2026 - 12:00am,Peru,Segunda División,César Vallejo,San Marcos,2.00,0.00,1.75,0.25,3.00,33,100,84,67,17,17,50,33,67,17,6.67,0.00,84,50,0,complete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.11,1.34,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,17,34,84,84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,1.00,0.14,9,/peru/cd-universidad-cesar-vallejo-vs-fc-san-marcos-peru-h2h-stats#8532135
1780012800,May 29 2026 - 12:00am,International,International Friendlies,Iran,Gambia,1.50,0.00,1.50,0.00,4.00,75,100,100,100,75,25,100,25,100,75,7.50,2.50,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.44,3.94,6.22,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.73,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,25,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.50,0.00,0,/international/iran-national-team-vs-gambia-national-team-h2h-stats
1780014600,May 29 2026 - 12:30am,South America,Copa Sudamericana,Tigre,Alianza Atlético,1.20,0.83,1.20,0.83,2.02,47,92,82,19,10,0,74,37,74,19,7.67,5.73,45,29,19,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.30,4.60,8.00,1.29,1.85,3.26,6.05,2.40,1.53,1.25,1.35,0.00,0.00,8.80,3.40,1.85,1.31,1.06,1.18,N/A,3.25,N/A,N/A,1.64,2.05,3.53,3.75,5.20,2.13,1.70,1.38,1.21,1.11,9,19,82,90,100,1.30,2.77,7.00,3.20,1.38,1.04,1.25,2.12,5.00,3.40,1.60,1.15,N/A,N/A,N/A,N/A,25,1.25,9.05,4.92,1.20,0.83,6,/south-america/ca-tigre-vs-club-alianza-atletico-sullana-h2h-stats
1780014600,May 29 2026 - 12:30am,South America,Copa Sudamericana,América de Cali,Macará,1.83,2.00,1.83,2.00,2.00,50,92,75,25,9,0,67,59,59,17,9.34,5.33,50,34,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,3.45,4.70,1.40,2.21,4.20,7.60,2.20,1.67,1.37,1.38,0.00,0.00,7.20,2.80,1.62,1.18,1.03,1.30,N/A,2.15,N/A,N/A,1.34,1.59,2.30,2.57,3.38,3.00,2.21,1.74,1.44,1.25,9,25,75,92,100,1.40,3.16,9.00,2.50,1.30,1.02,1.33,2.50,5.75,3.00,1.50,1.11,N/A,N/A,N/A,N/A,34,1.27,9.35,4.55,1.83,2.00,6,/south-america/sociedad-anonima-deportiva-america-sa-vs-csd-macara-h2h-stats
1780014600,May 29 2026 - 12:30am,South America,Copa Libertadores,Boca Juniors,Universidad Católica,1.40,2.00,1.40,2.00,2.10,50,90,70,50,0,0,60,10,90,50,10.20,5.00,30,20,10,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,4.05,6.70,1.31,2.08,3.44,6.60,2.25,1.57,1.45,1.68,0.00,0.00,8.00,2.94,1.73,1.23,1.05,1.22,N/A,2.75,N/A,N/A,1.30,1.52,1.84,2.30,2.95,3.10,2.33,1.84,1.54,1.34,10,30,50,100,100,1.40,2.80,7.10,2.65,1.34,1.04,1.30,2.25,4.70,3.25,1.53,1.16,N/A,N/A,N/A,N/A,0,1.10,11.50,8.00,1.40,2.00,6,/south-america/ca-boca-juniors-vs-cd-universidad-catolica-h2h-stats
1780014600,May 29 2026 - 12:30am,South America,Copa Libertadores,Cruzeiro,Barcelona,1.60,1.11,1.60,1.11,1.54,31,90,42,21,0,0,42,6,85,21,5.18,7.38,27,21,10,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.24,4.64,9.00,N/A,1.90,N/A,N/A,N/A,N/A,1.09,1.07,0.00,0.00,N/A,N/A,1.90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,58,79,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.60,1.11,6,/south-america/cruzeiro-ec-vs-barcelona-sc-h2h-stats
1780016400,May 29 2026 - 1:00am,Barbados,Premier Division,Pride of Gall Hill,Weymouth Wales,1.57,1.71,1.57,1.71,1.93,36,93,64,29,7,0,57,7,57,14,9.00,0.00,50,42,42,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.46,0.46,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,36,72,93,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.19,2.27,0,/barbados/jada-group-weymouth-wales-vs-pride-of-gall-hill-fc-h2h-stats
1780016400,May 29 2026 - 1:00am,USA,USL League Two,Flatirons Rush,Colorado Storm,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,3.00,0,/usa/flatirons-rush-pro-development-vs-colorado-storm-h2h-stats
1780016400,May 29 2026 - 1:00am,USA,USL League Two,San Antonio II,Lonestar,1.50,3.00,1.50,3.00,5.25,100,100,100,100,100,75,25,0,25,25,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,3.00,0,/usa/lonestar-sc-vs-san-antonio-ii-h2h-stats
1780016400,May 29 2026 - 1:00am,USA,USL W League,Colorado Storm W,Albion Colorado W,3.00,0.00,3.00,0.00,3.75,0,100,100,50,25,25,75,25,75,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,75,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.00,0,/usa/colorado-storm-women-vs-albion-sc-colorado-women-h2h-stats
1780020000,May 29 2026 - 2:00am,USA,USL League Two,Tacoma Stars,Oly Town,0.00,0.00,0.00,0.00,1.50,0,50,50,50,0,0,25,25,50,25,5.50,0.00,50,50,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.56,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.33,0.00,0,/usa/oly-town-fc-vs-tacoma-stars-h2h-stats
1780020000,May 29 2026 - 2:00am,USA,USL W League,Utah United W,Real Colorado Foxes,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.50,3.00,0,/usa/real-colorado-foxes-vs-utah-united-women-h2h-stats
